Case_ID,Date,Agent_ID,Department,Resolution_Type,AHT_Min,Resolved,AI_Conversion,Attendance_Rate,Revenue
1132,2025-01-14,A1027,Illustrator,Remote Support,23.53,1,0,94.94282442611434,30.19
1133,2025-01-14,A1016,Acrobat,Remote Support,29.49,1,1,98.07499931481827,32.76
1134,2025-01-18,A1026,InDesign,In Progress,23.69,1,1,96.12534302024768,32.6
1135,2025-01-28,A1026,Acrobat,In Progress,20.2,1,0,98.16240441264506,42.21
1136,2025-01-15,A1021,Premiere Pro,Remote Support,26.24,1,1,99.11912122348078,21.83
1137,2025-01-30,A1023,Premiere Pro,Shared Self-Help Article,27.37,0,0,97.159070452211,36.67
1138,2025-01-16,A1020,Illustrator,In Progress,15.28,1,1,90.26015297453075,38.06
1139,2025-01-23,A1029,InDesign,In Progress,24.41,0,0,91.00821598452215,30.43
1140,2025-01-18,A1003,Acrobat,Shared Self-Help Article,24.93,0,0,94.12613453496905,25.47
1141,2025-01-14,A1015,Acrobat,Shared Self-Help Article,19.93,1,1,95.36542972585292,10.73
1142,2025-01-31,A1027,InDesign,In Progress,28.3,0,1,98.69907440624259,46.94
1143,2025-01-20,A1005,Premiere Pro,Shared Self-Help Article,20.67,1,1,94.80423581020689,15.46
1144,2025-01-16,A1029,Photoshop,Shared Self-Help Article,22.05,0,1,97.67191905551307,18.87
1145,2025-01-19,A1002,Premiere Pro,Shared Self-Help Article,20.55,1,1,94.81209058228856,44.18
1146,2025-01-05,A1016,Illustrator,Remote Support,21.5,0,0,96.12068817863623,41.64
1147,2025-01-15,A1003,InDesign,Shared Self-Help Article,15.94,0,0,93.4325306920864,38.96
1148,2025-01-26,A1006,InDesign,Remote Support,14.22,0,0,99.89953778770854,45.4
1149,2025-01-14,A1013,Illustrator,Remote Support,29.39,1,1,96.59462359477806,48.94
1150,2025-01-07,A1001,Illustrator,Remote Support,17.19,0,1,93.60123622007286,48.18
1151,2025-01-05,A1010,Photoshop,Remote Support,16.46,0,1,95.95849277436663,25.94
1152,2025-01-24,A1004,Premiere Pro,Shared Self-Help Article,10.65,0,1,95.478500486509,40.69
1153,2025-01-25,A1023,Acrobat,In Progress,18.23,1,0,96.42513244953733,12.66
1154,2025-01-10,A1027,Illustrator,In Progress,14.8,1,1,90.63750595519559,11.72
1155,2025-01-04,A1010,Premiere Pro,In Progress,29.63,1,1,98.70055511886214,11.37
1156,2025-01-27,A1027,InDesign,In Progress,26.47,1,0,93.81661402247335,35.52
1157,2025-01-11,A1001,Acrobat,Shared Self-Help Article,17.98,1,0,98.50221690927036,38.5
1158,2025-01-22,A1003,Illustrator,In Progress,32.68,1,1,99.72468083525472,28.82
1159,2025-01-13,A1001,Illustrator,Shared Self-Help Article,26.33,0,1,93.70904221455227,24.79
1160,2025-01-24,A1011,Acrobat,In Progress,19.8,1,0,91.37030051446459,18.81
1161,2025-01-19,A1022,Photoshop,Remote Support,8.92,0,0,94.04823315630567,31.22
1162,2025-01-10,A1018,Premiere Pro,Shared Self-Help Article,32.87,1,0,98.84969430065236,11.16
1163,2025-01-28,A1011,Premiere Pro,In Progress,14.47,1,0,93.0261760615012,23.86
1164,2025-01-25,A1028,InDesign,In Progress,13.19,1,1,96.46174044914666,17.98
1165,2025-01-17,A1020,Illustrator,In Progress,26.53,1,1,90.79145993980562,41.6
1166,2025-01-22,A1028,InDesign,In Progress,33.62,0,0,95.9870780848228,43.75
1167,2025-01-28,A1003,InDesign,Shared Self-Help Article,28.34,0,1,93.07362749944231,16.52
1168,2025-01-22,A1006,Acrobat,Shared Self-Help Article,24.24,0,0,90.05776618128331,33.38
1169,2025-01-25,A1004,Premiere Pro,In Progress,24.39,0,1,97.9863543834169,45.52
1170,2025-01-01,A1008,Acrobat,Remote Support,25.69,0,1,98.90176957387536,41.82
1171,2025-01-04,A1016,Illustrator,Remote Support,25.21,1,0,94.63463364651214,41.24
1172,2025-01-12,A1010,Photoshop,Shared Self-Help Article,22.83,1,0,95.59605598971817,10.01
1173,2025-01-04,A1028,Illustrator,Shared Self-Help Article,21.94,1,0,97.72177231537948,30.57
1174,2025-01-06,A1018,Acrobat,Shared Self-Help Article,21.11,1,0,91.25516799085423,38.54
1175,2025-01-10,A1011,Premiere Pro,In Progress,17.65,1,1,94.47207900801386,15.65
1176,2025-01-10,A1007,Photoshop,In Progress,20.02,0,0,95.56948391725535,19.53
1177,2025-01-10,A1028,Premiere Pro,Shared Self-Help Article,12.96,1,1,99.5618738925119,44.47
1178,2025-01-22,A1027,Premiere Pro,Shared Self-Help Article,20.93,0,0,94.77850305638317,49.94
1179,2025-01-18,A1026,Photoshop,Shared Self-Help Article,16.48,1,1,91.26992385963325,12.18
1180,2025-01-31,A1024,InDesign,Remote Support,15.9,1,1,92.04770259161242,22.25
1181,2025-01-30,A1008,Premiere Pro,Remote Support,22.32,1,1,92.48492012416777,12.26
1182,2025-01-31,A1018,Premiere Pro,In Progress,28.38,0,1,91.93243553405563,36.77
1183,2025-01-03,A1013,Illustrator,In Progress,26.01,0,0,98.25010629884875,33.1
1184,2025-01-07,A1022,Illustrator,In Progress,13.57,1,0,91.79707819335191,32.55
1185,2025-01-03,A1000,Acrobat,Shared Self-Help Article,16.47,1,0,92.73415987746993,30.93
1186,2025-01-16,A1022,InDesign,In Progress,26.12,0,0,94.0858345460315,49.03
1187,2025-01-24,A1012,Photoshop,Remote Support,16.51,0,0,92.05315419231478,44.11
1188,2025-01-18,A1003,Acrobat,In Progress,20.3,1,0,97.4791883594426,17.19
1189,2025-01-05,A1000,Photoshop,Remote Support,24.17,1,0,93.48854178215343,49.31
1190,2025-01-29,A1009,Photoshop,Remote Support,16.58,1,1,98.7528164315252,42.13
1191,2025-01-21,A1012,Photoshop,Remote Support,21.95,0,0,92.71186413205777,19.83
1192,2025-01-19,A1023,InDesign,Remote Support,14.75,1,1,93.91649962371493,22.09
1193,2025-01-27,A1016,InDesign,Remote Support,18.41,1,1,98.05073683320379,30.61
1194,2025-01-15,A1028,InDesign,In Progress,23.02,0,1,98.4742806376705,22.22
1195,2025-01-24,A1005,Illustrator,Shared Self-Help Article,13.46,1,1,97.71280184328596,39.12
1196,2025-01-15,A1021,Photoshop,Shared Self-Help Article,23.62,1,1,99.73496723701898,23.66
1197,2025-01-25,A1007,InDesign,Remote Support,21.32,1,0,97.20977038617835,23.93
1198,2025-01-31,A1014,InDesign,Remote Support,24.18,0,0,91.46831210516818,11.05
1199,2025-01-13,A1010,Photoshop,In Progress,22.54,1,0,96.8939546730426,21.63
1200,2025-01-24,A1002,Photoshop,In Progress,28.24,0,1,94.12049600943244,32.52
1201,2025-01-08,A1023,Illustrator,In Progress,22.05,0,0,90.67937504391129,36.68
1202,2025-01-03,A1027,Photoshop,Shared Self-Help Article,19.27,1,0,94.11677414859312,40.84
1203,2025-01-03,A1004,InDesign,In Progress,22.03,1,1,94.23489860428367,46.79
1204,2025-01-06,A1001,InDesign,Remote Support,24.14,1,1,96.08420454729011,34.37
1205,2025-01-23,A1006,Illustrator,Remote Support,21.66,1,0,95.00366923138941,29.74
1206,2025-01-05,A1014,Photoshop,Shared Self-Help Article,21.62,1,1,95.25955645736268,42.54
1207,2025-01-08,A1001,Photoshop,In Progress,17.91,1,0,95.21501544354444,16.19
1208,2025-01-14,A1025,Premiere Pro,In Progress,18.11,1,0,95.55668472575402,41.23
1209,2025-01-04,A1025,InDesign,In Progress,14.41,0,0,97.1394932613742,19.44
1210,2025-01-22,A1014,Acrobat,In Progress,30.17,1,0,97.76877499630464,39.13
1211,2025-01-21,A1026,Acrobat,Remote Support,15.2,1,1,96.33298408185588,24.49
1212,2025-01-09,A1014,Premiere Pro,Shared Self-Help Article,17.96,0,1,91.02808984228857,42.62
1213,2025-01-10,A1011,Illustrator,In Progress,17.83,0,0,91.05810814560222,49.25
1214,2025-01-22,A1005,Illustrator,In Progress,25.89,0,0,95.55744162600854,41.2
1215,2025-01-22,A1004,Illustrator,In Progress,19.95,0,1,93.11306678230198,18.19
1216,2025-01-27,A1002,Premiere Pro,Remote Support,27.66,1,1,90.32881236260165,48.64
1217,2025-01-14,A1026,Acrobat,In Progress,18.05,0,1,91.16051070554036,27.39
1218,2025-01-02,A1008,InDesign,Remote Support,22.81,0,1,95.097310567395,32.36
1219,2025-01-18,A1019,Acrobat,In Progress,17.24,1,1,92.95041584239496,36.59
1220,2025-01-26,A1014,Photoshop,In Progress,32.15,0,1,93.48494543384435,45.36
1221,2025-01-04,A1009,InDesign,In Progress,15.48,0,1,91.13832107763719,45.86
1222,2025-01-01,A1025,Premiere Pro,In Progress,22.97,1,0,97.8770213396399,13.96
1223,2025-01-10,A1013,Acrobat,In Progress,24.59,1,0,92.93593486465859,37.27
1224,2025-01-04,A1012,Premiere Pro,Remote Support,23.49,1,1,91.35095289543608,46.1
1225,2025-01-29,A1022,Acrobat,Remote Support,20.49,0,1,96.0904099230874,33.6
1226,2025-01-05,A1010,InDesign,Remote Support,20.77,0,1,91.57726332945171,21.65
1227,2025-01-14,A1006,Photoshop,Remote Support,21.64,0,0,92.02019169430692,31.8
1228,2025-01-10,A1004,InDesign,Remote Support,20.68,0,1,90.39487517232324,23.92
1229,2025-01-14,A1028,Acrobat,Shared Self-Help Article,26.24,0,0,96.39298527414623,29.61
1230,2025-01-21,A1020,Photoshop,Shared Self-Help Article,32.47,1,0,97.52336270820095,17.76
1231,2025-01-08,A1015,Acrobat,Remote Support,18.63,0,0,94.04069592429158,22.28
1232,2025-01-03,A1025,Illustrator,In Progress,14.57,1,1,99.38920270725583,33.59
1233,2025-01-29,A1014,InDesign,Shared Self-Help Article,20.98,0,1,99.17855279112277,21.76
1234,2025-01-10,A1016,Illustrator,Remote Support,34.32,1,1,97.68193927532405,45.0
1235,2025-01-13,A1026,Acrobat,Remote Support,17.4,0,1,91.88931500405779,15.13
1236,2025-01-28,A1014,Illustrator,In Progress,29.62,1,1,94.02358815630598,42.43
1237,2025-01-21,A1023,Photoshop,Remote Support,29.81,0,0,95.95689843170821,23.43
1238,2025-01-22,A1019,Photoshop,In Progress,18.65,0,1,95.2551924499877,10.67
1239,2025-01-16,A1000,InDesign,In Progress,24.26,1,1,91.82779207432324,26.06
1240,2025-01-16,A1006,Photoshop,Remote Support,29.56,1,1,96.95787076945928,41.97
1241,2025-01-26,A1020,Illustrator,In Progress,19.52,1,0,98.00738810584247,44.11
1242,2025-01-28,A1016,Premiere Pro,Shared Self-Help Article,20.4,1,0,96.04668021432843,33.83
1243,2025-01-03,A1011,Acrobat,Shared Self-Help Article,18.51,1,0,90.12704815188906,17.88
1244,2025-01-01,A1028,Premiere Pro,Remote Support,16.35,0,1,99.10579284242631,37.31
1245,2025-01-18,A1005,Illustrator,In Progress,18.17,0,0,96.92390133965668,41.7
1246,2025-01-16,A1000,Photoshop,Remote Support,15.3,0,0,92.61438675566609,40.5
1247,2025-01-09,A1017,Photoshop,Remote Support,21.59,0,1,97.48430970349486,17.51
1248,2025-01-11,A1028,Illustrator,In Progress,17.57,0,1,96.77003184550763,11.12
1249,2025-01-30,A1014,Illustrator,Shared Self-Help Article,22.59,0,0,98.09672884929687,26.23
1250,2025-01-26,A1011,Acrobat,Remote Support,13.64,1,0,98.27753935726244,28.25
1251,2025-01-29,A1007,Acrobat,Remote Support,23.07,1,0,99.46633818430848,37.8
1252,2025-01-09,A1016,Illustrator,Remote Support,25.59,1,1,91.60628701517848,16.03
1253,2025-01-16,A1014,InDesign,In Progress,11.45,1,1,90.41311436004946,37.63
1254,2025-01-22,A1004,Illustrator,Remote Support,23.29,1,0,92.09685161990197,18.72
1255,2025-01-12,A1008,Photoshop,Shared Self-Help Article,27.56,0,0,95.7993062799132,37.38
1256,2025-01-27,A1009,Illustrator,In Progress,15.37,0,0,97.67254211972076,40.75
1257,2025-01-14,A1026,Photoshop,Remote Support,29.78,1,0,90.50058815941294,21.83
1258,2025-01-06,A1010,InDesign,Remote Support,23.52,1,0,98.48758845715405,15.95
1259,2025-01-28,A1017,Photoshop,Shared Self-Help Article,17.89,1,1,99.25131635385202,17.28
1260,2025-01-03,A1013,InDesign,Shared Self-Help Article,21.14,1,0,93.60970435361538,26.66
1261,2025-01-25,A1022,Acrobat,In Progress,24.21,1,0,90.99768590944831,41.18
1262,2025-01-13,A1019,Illustrator,In Progress,21.8,0,0,95.0547363324259,45.72
1263,2025-01-24,A1011,Premiere Pro,In Progress,24.11,1,1,96.68510701401867,10.07
1264,2025-01-17,A1002,Premiere Pro,Shared Self-Help Article,16.82,0,0,90.70638826173708,33.85
1265,2025-01-05,A1001,Acrobat,Remote Support,22.27,1,0,97.41041235940376,46.22
1266,2025-01-26,A1025,InDesign,In Progress,14.35,0,1,97.98620574129608,17.18
1267,2025-01-17,A1023,Illustrator,Remote Support,20.86,0,1,90.08508011775994,13.38
1268,2025-01-17,A1015,Illustrator,In Progress,16.9,0,1,95.53081710673243,46.92
1269,2025-01-18,A1022,Premiere Pro,In Progress,17.74,0,1,98.56878121065535,34.84
1270,2025-01-16,A1008,Premiere Pro,In Progress,27.6,0,1,93.04993298376839,15.35
1271,2025-01-01,A1021,Illustrator,Remote Support,26.88,1,1,91.88610551825853,38.08
1272,2025-01-30,A1004,Illustrator,Shared Self-Help Article,24.47,0,0,96.4395599992965,39.09
1273,2025-01-01,A1025,Acrobat,In Progress,15.96,0,1,92.52445852340065,16.49
1274,2025-01-01,A1001,Acrobat,Shared Self-Help Article,19.84,1,0,93.10591879783361,30.56
1275,2025-01-13,A1000,Photoshop,Remote Support,27.49,0,1,99.90513103656417,19.63
1276,2025-01-06,A1008,Illustrator,In Progress,22.13,0,1,97.88615240984632,33.37
1277,2025-01-18,A1002,Premiere Pro,Remote Support,33.02,0,0,93.65217554273909,19.73
1278,2025-01-26,A1007,Illustrator,Shared Self-Help Article,23.39,1,0,97.48456603131915,35.18
1279,2025-01-21,A1027,Illustrator,In Progress,22.38,0,1,91.86023062399194,42.22
1280,2025-01-20,A1001,Photoshop,In Progress,19.87,0,0,92.86124484541531,37.7
1281,2025-01-31,A1000,Premiere Pro,Remote Support,22.09,1,0,91.24714705145949,45.63
1282,2025-01-20,A1025,Acrobat,Remote Support,20.66,1,1,95.2739589894561,47.07
1283,2025-01-19,A1021,InDesign,In Progress,24.96,0,1,90.92206670945167,38.51
1284,2025-01-03,A1013,Photoshop,Remote Support,26.2,1,1,95.09635546752997,23.55
1285,2025-01-21,A1000,Acrobat,Remote Support,17.49,0,1,91.56877451179675,14.73
1286,2025-01-20,A1026,InDesign,Shared Self-Help Article,14.76,1,1,91.32721036065168,41.39
1287,2025-01-13,A1006,Photoshop,In Progress,12.24,1,1,96.7135818588605,11.47
1288,2025-01-10,A1025,Illustrator,Remote Support,23.96,1,1,93.1811894570847,45.6
1289,2025-01-18,A1000,Acrobat,Remote Support,15.9,1,1,94.93661002815413,21.47
1290,2025-01-22,A1005,Premiere Pro,Remote Support,10.66,0,1,94.80945997331273,36.06
1291,2025-01-13,A1015,Premiere Pro,Shared Self-Help Article,23.36,0,1,99.95685703980172,27.45
1292,2025-01-09,A1028,Acrobat,Remote Support,33.88,1,0,99.86548561997827,28.47
1293,2025-01-08,A1009,Acrobat,Shared Self-Help Article,21.39,0,1,91.45419391064156,47.86
1294,2025-01-10,A1001,Illustrator,Shared Self-Help Article,25.61,1,1,93.01247517473118,18.89
1295,2025-01-17,A1017,Acrobat,Shared Self-Help Article,21.83,1,0,99.03526772823426,27.69
1296,2025-01-24,A1020,Illustrator,Shared Self-Help Article,20.93,1,0,94.56899638709703,45.67
1297,2025-01-09,A1022,Premiere Pro,Remote Support,26.02,0,1,94.65052293428327,49.52
1298,2025-01-12,A1003,InDesign,Remote Support,19.97,1,0,98.84150824250108,11.79
1299,2025-01-22,A1019,Photoshop,In Progress,22.76,0,0,98.90285481668657,11.2
1300,2025-01-28,A1025,Illustrator,Remote Support,23.03,0,0,99.45017574118893,40.17
1301,2025-01-29,A1022,Photoshop,Shared Self-Help Article,18.08,0,0,97.44372426157054,17.05
1302,2025-01-31,A1003,Illustrator,In Progress,26.38,1,0,99.34090625761148,23.41
1303,2025-01-15,A1006,Illustrator,Remote Support,20.55,1,0,95.57937945676113,33.24
1304,2025-01-04,A1021,Premiere Pro,In Progress,17.64,1,0,98.51652296768404,24.94
1305,2025-01-21,A1005,Premiere Pro,Shared Self-Help Article,24.1,1,1,94.4614614733571,28.29
1306,2025-01-03,A1019,Illustrator,In Progress,16.93,0,0,92.25462231752454,12.47
1307,2025-01-19,A1007,InDesign,Shared Self-Help Article,21.56,0,0,93.6975277074822,35.56
1308,2025-01-21,A1004,Premiere Pro,Remote Support,21.37,0,0,90.41237003639979,12.05
1309,2025-01-11,A1022,Illustrator,Remote Support,26.85,0,0,93.38564426557473,21.52
1310,2025-01-17,A1027,Acrobat,Shared Self-Help Article,23.79,0,1,98.3522006829797,16.46
1311,2025-01-07,A1009,Acrobat,Shared Self-Help Article,21.29,0,1,98.06249822079762,11.4
1312,2025-01-09,A1005,Acrobat,Shared Self-Help Article,25.51,0,1,91.48786425672114,29.81
1313,2025-01-27,A1013,InDesign,In Progress,28.37,1,1,99.08644900534293,47.24
1314,2025-01-23,A1008,Photoshop,Remote Support,24.21,1,1,93.77355717403572,28.94
1315,2025-01-01,A1017,InDesign,Shared Self-Help Article,21.47,1,0,99.99197943752853,35.41
1316,2025-01-19,A1022,Photoshop,Shared Self-Help Article,14.86,0,1,93.2052606629335,20.23
1317,2025-01-14,A1012,Illustrator,Shared Self-Help Article,16.09,0,1,97.85745889043358,40.67
1318,2025-01-31,A1026,InDesign,Shared Self-Help Article,19.89,0,0,93.49041344584873,31.59
1319,2025-01-30,A1016,InDesign,Shared Self-Help Article,18.37,1,1,93.9193298026919,32.26
1320,2025-01-18,A1014,Photoshop,In Progress,20.49,0,1,91.72385145625807,34.59
1321,2025-01-15,A1026,Premiere Pro,Remote Support,21.7,0,1,96.78687010761199,16.06
1322,2025-01-24,A1013,InDesign,In Progress,24.07,1,0,90.78808711523548,34.12
1323,2025-01-25,A1003,Illustrator,In Progress,21.07,1,0,96.85356768297822,17.15
1324,2025-01-21,A1003,Acrobat,In Progress,23.85,1,0,92.7823136365845,19.61
1325,2025-01-26,A1016,Photoshop,Shared Self-Help Article,21.74,1,1,96.35978819180944,27.35
1326,2025-01-07,A1020,Illustrator,In Progress,11.54,0,1,92.92365369400332,45.46
1327,2025-01-14,A1009,Acrobat,Shared Self-Help Article,16.72,0,1,94.35372599102176,21.48
1328,2025-01-09,A1008,InDesign,Remote Support,20.7,0,0,94.41936566788056,27.51
1329,2025-01-06,A1004,Illustrator,In Progress,15.37,1,1,91.25132012814207,48.59
1330,2025-01-22,A1005,Acrobat,Remote Support,24.42,0,1,94.57554701198589,13.28
1331,2025-01-14,A1013,Acrobat,Remote Support,29.07,0,1,93.37386424741351,24.61
1332,2025-01-24,A1022,InDesign,In Progress,27.51,0,0,96.47770071130913,30.07
1333,2025-01-12,A1019,Acrobat,Remote Support,20.35,1,0,91.42240567828559,17.42
1334,2025-01-22,A1008,Illustrator,In Progress,28.87,0,1,95.34136432209758,38.69
1335,2025-01-26,A1006,Premiere Pro,In Progress,22.16,0,0,93.33303163945264,47.81
1336,2025-01-04,A1016,Illustrator,In Progress,19.73,0,1,95.6879970941884,40.69
1337,2025-01-01,A1015,Photoshop,Shared Self-Help Article,18.35,0,0,98.23895357956947,48.83
1338,2025-01-21,A1012,Premiere Pro,Shared Self-Help Article,19.91,1,1,98.57472802058608,25.1
1339,2025-01-02,A1025,Acrobat,In Progress,19.48,0,1,90.5074898546699,42.81
1340,2025-01-26,A1011,Premiere Pro,Shared Self-Help Article,22.27,1,0,90.45863028245076,21.82
1341,2025-01-29,A1000,Premiere Pro,Remote Support,22.22,0,0,95.24274079665581,29.02
1342,2025-01-26,A1022,Illustrator,Remote Support,21.44,0,1,97.83755135352806,23.31
1343,2025-01-19,A1003,Photoshop,Shared Self-Help Article,23.6,1,1,97.13753237324326,31.93
1344,2025-01-05,A1008,Acrobat,Remote Support,27.37,1,0,94.0903110739182,48.76
1345,2025-01-06,A1021,Illustrator,Shared Self-Help Article,26.17,0,0,94.21786131997321,37.32
1346,2025-01-28,A1012,Premiere Pro,Remote Support,14.0,0,1,98.97378942329284,44.84
1347,2025-01-05,A1017,Photoshop,In Progress,8.65,1,0,95.55758983813386,17.57
1348,2025-01-19,A1009,Photoshop,Shared Self-Help Article,26.09,1,1,90.50962071451326,10.78
1349,2025-01-01,A1026,Photoshop,In Progress,14.59,0,0,90.40865753618145,35.08
1350,2025-01-30,A1002,Acrobat,In Progress,20.3,0,0,99.2839649356423,31.4
1351,2025-01-25,A1015,Acrobat,Remote Support,15.57,1,1,98.3554769012789,29.22
1352,2025-01-03,A1005,InDesign,In Progress,12.41,1,1,97.11566356774652,35.05
1353,2025-01-22,A1007,Illustrator,Remote Support,24.13,1,0,94.42928332822324,24.51
1354,2025-01-16,A1009,InDesign,Shared Self-Help Article,25.22,1,1,92.0841369034435,21.07
1355,2025-01-31,A1026,Premiere Pro,Shared Self-Help Article,18.54,0,0,94.60255923814951,36.73
1356,2025-01-20,A1024,Illustrator,In Progress,8.46,0,0,90.38803010049197,26.33
1357,2025-01-18,A1004,Acrobat,In Progress,18.69,1,0,99.87769947051541,24.18
1358,2025-01-03,A1015,Illustrator,Remote Support,23.38,0,1,95.04576318184613,16.29
1359,2025-01-16,A1017,Photoshop,Shared Self-Help Article,14.03,1,1,97.80252860904604,43.02
1360,2025-01-01,A1012,Premiere Pro,Shared Self-Help Article,22.34,0,1,95.69516590369567,22.54
1361,2025-01-30,A1002,Photoshop,Remote Support,21.34,1,1,99.73432599644353,44.63
1362,2025-01-21,A1004,Acrobat,Shared Self-Help Article,24.32,0,0,99.73268400303364,48.12
1363,2025-01-05,A1016,Illustrator,Remote Support,22.02,0,1,90.53331337686834,26.78
1364,2025-01-03,A1014,Acrobat,Shared Self-Help Article,16.55,1,0,94.07034020966938,40.55
1365,2025-01-29,A1005,Photoshop,In Progress,27.4,0,1,95.46064898710871,19.63
1366,2025-01-23,A1012,InDesign,Remote Support,20.63,0,0,98.97323541740056,10.86
1367,2025-01-14,A1019,InDesign,Remote Support,21.28,0,0,98.12633363010704,31.54
1368,2025-01-14,A1014,InDesign,In Progress,16.75,0,0,95.6460429107602,29.94
1369,2025-01-01,A1009,Illustrator,Shared Self-Help Article,19.2,0,1,93.97471308636142,16.68
1370,2025-01-27,A1029,Photoshop,Remote Support,17.0,1,1,90.4056144575979,19.55
1371,2025-01-22,A1016,Illustrator,Shared Self-Help Article,20.56,0,1,92.90213988474325,11.09
1372,2025-01-23,A1016,Premiere Pro,Shared Self-Help Article,29.98,1,1,98.18239916973911,25.04
1373,2025-01-16,A1002,Premiere Pro,Remote Support,14.56,0,1,92.19267188683075,25.14
1374,2025-01-30,A1015,Acrobat,Remote Support,13.35,0,1,95.75662012062133,47.08
1375,2025-01-19,A1015,Illustrator,Shared Self-Help Article,28.78,1,1,93.56311467172974,30.44
1376,2025-01-07,A1021,Premiere Pro,In Progress,20.37,1,0,95.89762061048656,34.63
1377,2025-01-20,A1026,Acrobat,In Progress,18.07,0,0,99.85198726586775,10.93
1378,2025-01-04,A1024,Illustrator,Remote Support,26.62,1,1,97.52224194634688,22.02
1379,2025-01-11,A1001,Illustrator,In Progress,18.39,0,1,99.98747593477214,20.79
