Interaction_ID,Date,Issue_Type,Status,Channel,Rating,CSAT,DSAT
5771,2025-01-27,Provisioning Issue,Pending_Agent,Chat,2,0,1
5772,2025-01-30,Download/Install,OK,Phone,4,1,0
5773,2025-01-05,How To,OK,Chat,1,0,1
5774,2025-01-07,Update,OK,Chat,5,1,0
5775,2025-01-28,Activation Issue,Received,Phone,4,1,0
5776,2025-01-23,Update,Pending_Agent,Chat,1,0,1
5777,2025-01-20,Update,Pending_Customer,Phone,4,1,0
5778,2025-01-22,How To,Callback,Phone,3,0,0
5779,2025-01-08,How To,Received,Phone,1,0,1
5780,2025-01-31,Update,Received,Phone,3,0,0
5781,2025-01-26,How To,Received,Phone,4,1,0
5782,2025-01-25,Download/Install,OK,Chat,5,1,0
5783,2025-01-02,Activation Issue,Callback,Phone,2,0,1
5784,2025-01-09,Provisioning Issue,Callback,Chat,4,1,0
5785,2025-01-27,Update,Callback,Chat,5,1,0
5786,2025-01-26,Activation Issue,Pending_Agent,Phone,5,1,0
5787,2025-01-18,Provisioning Issue,Received,Phone,1,0,1
5788,2025-01-28,Update,Pending_Customer,Phone,1,0,1
5789,2025-01-03,Provisioning Issue,OK,Phone,1,0,1
5790,2025-01-13,Activation Issue,Pending_Agent,Phone,1,0,1
5791,2025-01-02,Provisioning Issue,Callback,Phone,2,0,1
5792,2025-01-17,How To,Pending_Customer,Chat,1,0,1
5793,2025-01-13,How To,Received,Phone,5,1,0
5794,2025-01-20,Activation Issue,Callback,Chat,2,0,1
5795,2025-01-04,Download/Install,Pending_Agent,Chat,3,0,0
5796,2025-01-18,Provisioning Issue,Callback,Phone,2,0,1
5797,2025-01-11,Download/Install,Received,Chat,1,0,1
5798,2025-01-23,Update,OK,Phone,4,1,0
5799,2025-01-27,How To,Received,Phone,5,1,0
5800,2025-01-13,Activation Issue,Received,Chat,4,1,0
5801,2025-01-04,Activation Issue,Pending_Customer,Phone,2,0,1
5802,2025-01-29,Download/Install,Received,Chat,1,0,1
5803,2025-01-05,Provisioning Issue,Pending_Customer,Phone,2,0,1
5804,2025-01-30,How To,OK,Phone,3,0,0
5805,2025-01-03,Activation Issue,Callback,Chat,3,0,0
5806,2025-01-11,Download/Install,Pending_Customer,Phone,5,1,0
5807,2025-01-07,Update,Pending_Customer,Chat,4,1,0
5808,2025-01-13,Provisioning Issue,Pending_Customer,Phone,5,1,0
5809,2025-01-03,Download/Install,OK,Phone,1,0,1
5810,2025-01-30,Update,Pending_Agent,Phone,4,1,0
5811,2025-01-04,How To,Pending_Agent,Phone,2,0,1
5812,2025-01-21,Download/Install,Received,Chat,3,0,0
5813,2025-01-29,Activation Issue,Received,Phone,1,0,1
5814,2025-01-30,Provisioning Issue,Callback,Chat,1,0,1
5815,2025-01-14,How To,Pending_Customer,Phone,4,1,0
5816,2025-01-03,Update,OK,Chat,3,0,0
5817,2025-01-11,Download/Install,Pending_Agent,Phone,4,1,0
5818,2025-01-24,Provisioning Issue,Received,Phone,2,0,1
5819,2025-01-21,Provisioning Issue,Pending_Agent,Chat,1,0,1
5820,2025-01-30,Update,OK,Chat,5,1,0
5821,2025-01-17,Provisioning Issue,Pending_Customer,Chat,5,1,0
5822,2025-01-10,How To,OK,Phone,1,0,1
5823,2025-01-01,Provisioning Issue,Received,Chat,4,1,0
5824,2025-01-15,Provisioning Issue,Pending_Customer,Phone,3,0,0
5825,2025-01-12,How To,Pending_Agent,Phone,2,0,1
5826,2025-01-15,Activation Issue,Pending_Customer,Phone,4,1,0
5827,2025-01-13,Download/Install,Pending_Agent,Chat,3,0,0
5828,2025-01-01,Provisioning Issue,Pending_Customer,Phone,4,1,0
5829,2025-01-01,Activation Issue,Received,Chat,3,0,0
5830,2025-01-04,Download/Install,Received,Chat,5,1,0
5831,2025-01-21,Update,Callback,Chat,1,0,1
5832,2025-01-26,How To,Pending_Customer,Phone,1,0,1
5833,2025-01-01,Update,Pending_Customer,Phone,3,0,0
5834,2025-01-26,Activation Issue,Pending_Customer,Phone,5,1,0
5835,2025-01-05,Activation Issue,Pending_Customer,Chat,2,0,1
5836,2025-01-07,How To,Received,Phone,3,0,0
5837,2025-01-28,Download/Install,Callback,Phone,2,0,1
5838,2025-01-18,Download/Install,Callback,Phone,5,1,0
5839,2025-01-05,Provisioning Issue,Received,Chat,4,1,0
5840,2025-01-11,Download/Install,OK,Phone,3,0,0
5841,2025-01-20,How To,OK,Chat,1,0,1
5842,2025-01-01,Provisioning Issue,Received,Phone,5,1,0
5843,2025-01-09,Update,OK,Phone,2,0,1
5844,2025-01-12,Activation Issue,Received,Phone,3,0,0
5845,2025-01-22,Activation Issue,Pending_Agent,Phone,3,0,0
5846,2025-01-31,Update,Callback,Phone,5,1,0
5847,2025-01-19,Download/Install,Received,Chat,3,0,0
5848,2025-01-04,Provisioning Issue,Pending_Customer,Phone,5,1,0
5849,2025-01-25,Update,OK,Phone,1,0,1
5850,2025-01-05,How To,Received,Phone,1,0,1
5851,2025-01-29,Provisioning Issue,Received,Chat,3,0,0
5852,2025-01-08,Provisioning Issue,Received,Chat,2,0,1
5853,2025-01-26,How To,Received,Chat,3,0,0
5854,2025-01-16,How To,Pending_Customer,Chat,3,0,0
5855,2025-01-24,Download/Install,OK,Phone,2,0,1
5856,2025-01-03,How To,OK,Phone,1,0,1
5857,2025-01-13,Download/Install,Pending_Agent,Chat,5,1,0
5858,2025-01-21,Activation Issue,Callback,Chat,5,1,0
5859,2025-01-19,Activation Issue,Callback,Phone,2,0,1
5860,2025-01-27,How To,Pending_Customer,Chat,2,0,1
5861,2025-01-27,Update,OK,Phone,3,0,0
5862,2025-01-27,Provisioning Issue,OK,Chat,3,0,0
5863,2025-01-30,Update,Pending_Agent,Chat,1,0,1
5864,2025-01-18,Provisioning Issue,Callback,Phone,4,1,0
5865,2025-01-20,Update,OK,Phone,3,0,0
5866,2025-01-12,Download/Install,OK,Chat,1,0,1
5867,2025-01-13,Activation Issue,Received,Chat,3,0,0
5868,2025-01-14,Update,Callback,Phone,4,1,0
5869,2025-01-25,Provisioning Issue,Pending_Agent,Chat,1,0,1
5870,2025-01-03,Update,Pending_Agent,Phone,4,1,0
5871,2025-01-14,Activation Issue,Callback,Chat,5,1,0
5872,2025-01-03,Provisioning Issue,OK,Phone,2,0,1
5873,2025-01-12,Download/Install,Received,Chat,2,0,1
5874,2025-01-16,Update,OK,Phone,5,1,0
5875,2025-01-28,Update,Pending_Agent,Chat,3,0,0
5876,2025-01-15,Update,Callback,Chat,1,0,1
5877,2025-01-18,Provisioning Issue,Callback,Phone,2,0,1
5878,2025-01-29,Provisioning Issue,Callback,Phone,3,0,0
5879,2025-01-17,Activation Issue,Received,Chat,1,0,1
5880,2025-01-15,Download/Install,Pending_Agent,Phone,3,0,0
5881,2025-01-11,Download/Install,Pending_Customer,Phone,3,0,0
5882,2025-01-18,Provisioning Issue,Pending_Agent,Chat,3,0,0
5883,2025-01-28,How To,Received,Chat,2,0,1
5884,2025-01-27,Update,OK,Chat,1,0,1
5885,2025-01-06,Provisioning Issue,Callback,Chat,4,1,0
5886,2025-01-02,Download/Install,Callback,Phone,2,0,1
5887,2025-01-20,Provisioning Issue,OK,Chat,3,0,0
5888,2025-01-06,Download/Install,Received,Chat,5,1,0
5889,2025-01-30,Download/Install,OK,Chat,2,0,1
5890,2025-01-02,Provisioning Issue,Received,Phone,5,1,0
5891,2025-01-14,Update,Callback,Phone,4,1,0
5892,2025-01-06,Activation Issue,Pending_Customer,Chat,2,0,1
5893,2025-01-20,Download/Install,Callback,Phone,3,0,0
5894,2025-01-03,Update,Pending_Customer,Phone,1,0,1
5895,2025-01-12,Download/Install,OK,Phone,4,1,0
5896,2025-01-13,How To,Callback,Chat,1,0,1
5897,2025-01-13,Download/Install,Callback,Chat,1,0,1
5898,2025-01-07,Activation Issue,Callback,Phone,5,1,0
5899,2025-01-02,Provisioning Issue,OK,Chat,1,0,1
5900,2025-01-06,Download/Install,Received,Chat,1,0,1
5901,2025-01-22,How To,Received,Phone,5,1,0
5902,2025-01-08,Download/Install,Callback,Chat,5,1,0
5903,2025-01-08,Update,OK,Chat,1,0,1
5904,2025-01-20,Activation Issue,Received,Phone,1,0,1
5905,2025-01-06,How To,Pending_Agent,Chat,1,0,1
5906,2025-01-13,Download/Install,Callback,Chat,4,1,0
5907,2025-01-23,Provisioning Issue,Pending_Customer,Phone,5,1,0
5908,2025-01-24,Provisioning Issue,Pending_Agent,Chat,1,0,1
5909,2025-01-24,Update,OK,Phone,2,0,1
5910,2025-01-01,Provisioning Issue,Pending_Agent,Phone,2,0,1
5911,2025-01-24,Download/Install,Received,Chat,4,1,0
5912,2025-01-15,How To,Received,Chat,3,0,0
5913,2025-01-13,Provisioning Issue,Pending_Customer,Chat,2,0,1
5914,2025-01-15,Activation Issue,Received,Chat,3,0,0
5915,2025-01-07,How To,Received,Phone,4,1,0
5916,2025-01-16,Update,Pending_Customer,Chat,3,0,0
5917,2025-01-02,Provisioning Issue,Callback,Chat,4,1,0
5918,2025-01-03,Download/Install,Received,Phone,5,1,0
5919,2025-01-03,Provisioning Issue,Pending_Customer,Phone,4,1,0
5920,2025-01-22,Activation Issue,OK,Phone,2,0,1
5921,2025-01-05,Download/Install,Received,Phone,4,1,0
5922,2025-01-16,How To,Pending_Customer,Phone,4,1,0
5923,2025-01-21,Update,Pending_Customer,Phone,3,0,0
5924,2025-01-08,Download/Install,Callback,Phone,4,1,0
5925,2025-01-04,How To,Pending_Agent,Phone,1,0,1
5926,2025-01-28,Download/Install,Pending_Customer,Chat,5,1,0
5927,2025-01-12,Update,Callback,Chat,1,0,1
5928,2025-01-03,Provisioning Issue,Callback,Chat,2,0,1
5929,2025-01-01,Activation Issue,Received,Phone,4,1,0
5930,2025-01-27,Provisioning Issue,Callback,Phone,2,0,1
5931,2025-01-23,Activation Issue,Callback,Phone,3,0,0
5932,2025-01-14,Provisioning Issue,OK,Chat,4,1,0
5933,2025-01-20,Download/Install,Callback,Chat,5,1,0
5934,2025-01-23,Provisioning Issue,Received,Chat,5,1,0
5935,2025-01-07,Update,Pending_Customer,Chat,5,1,0
5936,2025-01-03,Provisioning Issue,Callback,Phone,1,0,1
5937,2025-01-04,Activation Issue,Pending_Agent,Phone,4,1,0
5938,2025-01-26,Provisioning Issue,Callback,Chat,4,1,0
5939,2025-01-10,Download/Install,Pending_Customer,Chat,2,0,1
5940,2025-01-28,Provisioning Issue,Received,Phone,4,1,0
5941,2025-01-06,Provisioning Issue,Pending_Agent,Chat,2,0,1
5942,2025-01-31,Download/Install,Pending_Customer,Chat,4,1,0
5943,2025-01-11,Update,OK,Chat,4,1,0
5944,2025-01-09,How To,Pending_Customer,Chat,5,1,0
5945,2025-01-14,Download/Install,Callback,Chat,5,1,0
5946,2025-01-10,Provisioning Issue,Received,Phone,3,0,0
5947,2025-01-14,Download/Install,Pending_Agent,Phone,4,1,0
5948,2025-01-19,Download/Install,OK,Chat,3,0,0
5949,2025-01-13,How To,Pending_Agent,Phone,2,0,1
5950,2025-01-27,Activation Issue,Pending_Customer,Phone,4,1,0
5951,2025-01-29,Update,Pending_Customer,Phone,5,1,0
5952,2025-01-31,Download/Install,Pending_Agent,Phone,5,1,0
5953,2025-01-15,How To,Callback,Chat,3,0,0
5954,2025-01-28,Download/Install,Received,Phone,5,1,0
5955,2025-01-04,Provisioning Issue,Pending_Customer,Chat,1,0,1
5956,2025-01-06,Download/Install,Callback,Chat,4,1,0
5957,2025-01-15,How To,Received,Chat,3,0,0
5958,2025-01-16,How To,Pending_Customer,Phone,3,0,0
5959,2025-01-04,How To,Pending_Agent,Phone,4,1,0
5960,2025-01-01,Download/Install,Callback,Phone,1,0,1
5961,2025-01-10,Update,OK,Phone,2,0,1
5962,2025-01-07,Update,Callback,Phone,5,1,0
5963,2025-01-23,Provisioning Issue,Pending_Agent,Phone,4,1,0
5964,2025-01-16,Update,Pending_Customer,Phone,4,1,0
5965,2025-01-07,Update,Callback,Phone,5,1,0
5966,2025-01-14,Download/Install,Received,Phone,1,0,1
5967,2025-01-05,Download/Install,Received,Phone,5,1,0
5968,2025-01-10,How To,Pending_Agent,Phone,4,1,0
5969,2025-01-27,Provisioning Issue,OK,Phone,2,0,1
5970,2025-01-25,Download/Install,Pending_Customer,Chat,5,1,0
5971,2025-01-13,Activation Issue,OK,Phone,5,1,0
5972,2025-01-20,Update,Pending_Customer,Phone,2,0,1
5973,2025-01-13,Activation Issue,Pending_Agent,Chat,5,1,0
5974,2025-01-30,Provisioning Issue,Pending_Customer,Phone,1,0,1
5975,2025-01-18,Provisioning Issue,Pending_Customer,Chat,5,1,0
5976,2025-01-23,Activation Issue,Received,Phone,2,0,1
5977,2025-01-09,How To,Pending_Agent,Phone,5,1,0
5978,2025-01-30,Download/Install,Pending_Agent,Phone,1,0,1
5979,2025-01-03,Activation Issue,Pending_Agent,Chat,4,1,0
5980,2025-01-04,Update,Pending_Agent,Phone,5,1,0
5981,2025-01-29,Activation Issue,Callback,Phone,3,0,0
5982,2025-01-09,Activation Issue,Received,Chat,1,0,1
5983,2025-01-09,Download/Install,Received,Chat,4,1,0
5984,2025-01-13,How To,Pending_Agent,Phone,2,0,1
5985,2025-01-27,Provisioning Issue,Callback,Phone,3,0,0
5986,2025-01-17,Download/Install,Pending_Customer,Chat,4,1,0
5987,2025-01-11,Provisioning Issue,OK,Phone,2,0,1
5988,2025-01-02,How To,Received,Phone,4,1,0
5989,2025-01-17,Provisioning Issue,Pending_Customer,Chat,4,1,0
5990,2025-01-04,Update,Pending_Customer,Chat,1,0,1
5991,2025-01-03,How To,Received,Phone,4,1,0
5992,2025-01-26,Activation Issue,Pending_Customer,Phone,4,1,0
5993,2025-01-23,Activation Issue,Pending_Customer,Phone,1,0,1
5994,2025-01-12,How To,Pending_Customer,Chat,5,1,0
5995,2025-01-14,Activation Issue,Received,Chat,4,1,0
5996,2025-01-15,Provisioning Issue,OK,Phone,2,0,1
5997,2025-01-06,Update,Received,Chat,1,0,1
5998,2025-01-24,Provisioning Issue,Received,Chat,5,1,0
5999,2025-01-07,Provisioning Issue,Callback,Chat,3,0,0
6000,2025-01-21,How To,Received,Chat,4,1,0
6001,2025-01-11,Update,Callback,Chat,2,0,1
6002,2025-01-12,Download/Install,Callback,Phone,3,0,0
6003,2025-01-06,Update,Pending_Customer,Phone,1,0,1
6004,2025-01-15,Update,Pending_Agent,Phone,1,0,1
6005,2025-01-22,Provisioning Issue,OK,Chat,4,1,0
6006,2025-01-14,How To,Pending_Customer,Phone,1,0,1
6007,2025-01-27,Download/Install,Received,Phone,5,1,0
6008,2025-01-11,Download/Install,Callback,Chat,2,0,1
6009,2025-01-16,Update,Pending_Customer,Phone,3,0,0
6010,2025-01-11,Activation Issue,Pending_Agent,Phone,2,0,1
6011,2025-01-11,Download/Install,OK,Chat,3,0,0
6012,2025-01-14,Activation Issue,Callback,Phone,5,1,0
6013,2025-01-15,Download/Install,Received,Chat,2,0,1
6014,2025-01-29,Activation Issue,Pending_Customer,Phone,5,1,0
6015,2025-01-28,Download/Install,Pending_Customer,Chat,4,1,0
6016,2025-01-15,Activation Issue,Received,Chat,2,0,1
6017,2025-01-11,Download/Install,Pending_Customer,Chat,2,0,1
6018,2025-01-01,How To,Received,Phone,4,1,0
6019,2025-01-30,Activation Issue,Callback,Phone,1,0,1
6020,2025-01-27,Download/Install,Pending_Agent,Phone,2,0,1
6021,2025-01-10,Provisioning Issue,Pending_Customer,Phone,1,0,1
6022,2025-01-12,Update,Pending_Customer,Chat,1,0,1
6023,2025-01-25,How To,Pending_Customer,Phone,5,1,0
6024,2025-01-19,Update,Received,Chat,3,0,0
6025,2025-01-23,How To,Pending_Customer,Chat,4,1,0
6026,2025-01-13,Update,Pending_Customer,Chat,1,0,1
6027,2025-01-20,How To,Pending_Customer,Phone,2,0,1
6028,2025-01-10,Provisioning Issue,Received,Phone,5,1,0
6029,2025-01-23,Provisioning Issue,Callback,Phone,3,0,0
6030,2025-01-31,Download/Install,Pending_Customer,Chat,2,0,1
6031,2025-01-25,Update,OK,Phone,2,0,1
6032,2025-01-05,Activation Issue,OK,Phone,3,0,0
6033,2025-01-08,How To,Received,Chat,1,0,1
6034,2025-01-12,Provisioning Issue,Pending_Customer,Phone,4,1,0
6035,2025-01-02,Activation Issue,Pending_Agent,Chat,5,1,0
6036,2025-01-04,Activation Issue,Pending_Agent,Phone,1,0,1
6037,2025-01-02,Activation Issue,Pending_Customer,Phone,4,1,0
6038,2025-01-01,Activation Issue,OK,Phone,2,0,1
6039,2025-01-13,Provisioning Issue,OK,Phone,3,0,0
6040,2025-01-28,Update,Pending_Agent,Chat,5,1,0
6041,2025-01-30,Download/Install,Callback,Chat,3,0,0
6042,2025-01-17,How To,Callback,Chat,4,1,0
6043,2025-01-29,Activation Issue,OK,Phone,1,0,1
6044,2025-01-10,How To,Pending_Customer,Chat,5,1,0
6045,2025-01-03,Provisioning Issue,Pending_Customer,Phone,5,1,0
6046,2025-01-30,Update,Pending_Customer,Chat,2,0,1
6047,2025-01-26,Download/Install,Received,Phone,1,0,1
6048,2025-01-31,Update,Callback,Chat,4,1,0
6049,2025-01-12,Download/Install,OK,Phone,3,0,0
6050,2025-01-13,How To,Pending_Agent,Chat,5,1,0
6051,2025-01-29,Download/Install,Pending_Customer,Phone,3,0,0
6052,2025-01-01,Activation Issue,Received,Phone,1,0,1
6053,2025-01-18,Update,Received,Phone,3,0,0
6054,2025-01-22,Update,Received,Chat,1,0,1
6055,2025-01-19,Activation Issue,OK,Chat,3,0,0
6056,2025-01-07,Download/Install,Pending_Customer,Phone,4,1,0
6057,2025-01-31,Download/Install,Received,Phone,2,0,1
6058,2025-01-11,Update,Callback,Chat,5,1,0
6059,2025-01-23,Download/Install,Received,Phone,1,0,1
6060,2025-01-02,Activation Issue,OK,Phone,5,1,0
6061,2025-01-27,How To,OK,Phone,1,0,1
6062,2025-01-18,Update,OK,Phone,1,0,1
6063,2025-01-26,Provisioning Issue,OK,Phone,2,0,1
6064,2025-01-17,Download/Install,Pending_Agent,Chat,1,0,1
6065,2025-01-11,How To,OK,Phone,5,1,0
6066,2025-01-22,Activation Issue,OK,Phone,1,0,1
6067,2025-01-30,Provisioning Issue,Callback,Chat,4,1,0
6068,2025-01-14,Activation Issue,Callback,Chat,4,1,0
6069,2025-01-06,How To,Received,Phone,2,0,1
6070,2025-01-05,Update,OK,Phone,3,0,0
6071,2025-01-28,How To,Pending_Agent,Chat,3,0,0
6072,2025-01-25,Update,Received,Chat,2,0,1
6073,2025-01-03,Activation Issue,Received,Chat,5,1,0
6074,2025-01-31,Download/Install,Callback,Phone,5,1,0
6075,2025-01-14,Update,Callback,Chat,5,1,0
6076,2025-01-17,Provisioning Issue,Callback,Phone,5,1,0
6077,2025-01-19,Activation Issue,Pending_Agent,Phone,4,1,0
6078,2025-01-20,Download/Install,Pending_Customer,Chat,3,0,0
6079,2025-01-21,Activation Issue,Received,Chat,4,1,0
6080,2025-01-14,Update,Received,Chat,4,1,0
6081,2025-01-13,Download/Install,OK,Phone,4,1,0
6082,2025-01-30,Download/Install,Pending_Customer,Chat,1,0,1
6083,2025-01-03,Update,Callback,Chat,4,1,0
6084,2025-01-06,How To,Callback,Phone,4,1,0
6085,2025-01-14,Update,Pending_Customer,Phone,5,1,0
6086,2025-01-23,Download/Install,Pending_Customer,Chat,1,0,1
6087,2025-01-31,Update,Pending_Agent,Phone,2,0,1
6088,2025-01-18,How To,OK,Phone,4,1,0
6089,2025-01-10,How To,OK,Phone,3,0,0
6090,2025-01-19,How To,Received,Phone,3,0,0
6091,2025-01-11,How To,Pending_Customer,Chat,4,1,0
6092,2025-01-05,Update,Pending_Agent,Chat,4,1,0
6093,2025-01-10,Activation Issue,OK,Phone,5,1,0
6094,2025-01-12,How To,Received,Chat,1,0,1
6095,2025-01-30,Activation Issue,Pending_Agent,Phone,4,1,0
6096,2025-01-04,Update,Pending_Agent,Chat,5,1,0
6097,2025-01-19,Download/Install,OK,Phone,2,0,1
6098,2025-01-19,Provisioning Issue,Pending_Customer,Chat,1,0,1
6099,2025-01-18,How To,Pending_Customer,Phone,1,0,1
6100,2025-01-27,Provisioning Issue,OK,Chat,1,0,1
6101,2025-01-02,Provisioning Issue,Received,Phone,5,1,0
6102,2025-01-06,Provisioning Issue,Pending_Agent,Phone,5,1,0
6103,2025-01-31,Update,OK,Chat,3,0,0
6104,2025-01-21,Update,Received,Phone,1,0,1
6105,2025-01-25,Download/Install,OK,Phone,1,0,1
6106,2025-01-04,Activation Issue,Callback,Chat,1,0,1
6107,2025-01-03,How To,Pending_Customer,Phone,4,1,0
6108,2025-01-09,Download/Install,OK,Phone,4,1,0
6109,2025-01-22,How To,Pending_Agent,Phone,2,0,1
6110,2025-01-06,Download/Install,Callback,Chat,5,1,0
6111,2025-01-07,Activation Issue,OK,Phone,4,1,0
6112,2025-01-06,Activation Issue,Received,Chat,2,0,1
6113,2025-01-01,Download/Install,Pending_Agent,Phone,4,1,0
6114,2025-01-21,Update,Callback,Chat,5,1,0
6115,2025-01-15,Provisioning Issue,Callback,Chat,3,0,0
6116,2025-01-01,Provisioning Issue,Pending_Customer,Phone,3,0,0
6117,2025-01-10,Update,OK,Chat,4,1,0
6118,2025-01-22,Update,Pending_Agent,Phone,4,1,0
6119,2025-01-18,Update,Callback,Chat,3,0,0
6120,2025-01-09,Provisioning Issue,Callback,Chat,3,0,0
6121,2025-01-24,Activation Issue,Pending_Agent,Chat,4,1,0
6122,2025-01-29,How To,OK,Chat,3,0,0
6123,2025-01-30,How To,Callback,Chat,5,1,0
6124,2025-01-07,Provisioning Issue,OK,Phone,3,0,0
6125,2025-01-21,How To,Pending_Customer,Phone,4,1,0
6126,2025-01-27,Update,Callback,Chat,4,1,0
6127,2025-01-27,Provisioning Issue,OK,Chat,2,0,1
6128,2025-01-05,Activation Issue,Pending_Customer,Chat,3,0,0
6129,2025-01-17,Update,Received,Chat,2,0,1
6130,2025-01-06,Update,OK,Phone,3,0,0
6131,2025-01-10,Download/Install,Pending_Customer,Chat,5,1,0
6132,2025-01-02,Provisioning Issue,Received,Chat,3,0,0
6133,2025-01-26,Activation Issue,Pending_Agent,Phone,5,1,0
6134,2025-01-06,How To,Pending_Agent,Chat,4,1,0
6135,2025-01-06,Activation Issue,Received,Chat,2,0,1
6136,2025-01-09,Download/Install,OK,Phone,5,1,0
6137,2025-01-02,Update,Pending_Customer,Phone,4,1,0
6138,2025-01-30,Download/Install,OK,Chat,3,0,0
6139,2025-01-21,Provisioning Issue,Received,Phone,5,1,0
6140,2025-01-30,Activation Issue,Received,Chat,2,0,1
6141,2025-01-11,How To,Pending_Agent,Phone,3,0,0
6142,2025-01-02,Download/Install,Received,Chat,3,0,0
6143,2025-01-01,Download/Install,OK,Phone,3,0,0
6144,2025-01-07,Provisioning Issue,Callback,Phone,2,0,1
6145,2025-01-30,Update,OK,Chat,2,0,1
6146,2025-01-27,Download/Install,Pending_Customer,Chat,2,0,1
6147,2025-01-03,Activation Issue,Received,Phone,2,0,1
6148,2025-01-22,Provisioning Issue,OK,Phone,3,0,0
6149,2025-01-28,Download/Install,Pending_Customer,Chat,2,0,1
6150,2025-01-29,Update,Pending_Agent,Phone,5,1,0
6151,2025-01-14,Update,Callback,Chat,1,0,1
6152,2025-01-23,Activation Issue,OK,Chat,4,1,0
6153,2025-01-08,How To,Callback,Chat,3,0,0
6154,2025-01-10,Provisioning Issue,Received,Chat,4,1,0
6155,2025-01-02,How To,Received,Phone,3,0,0
6156,2025-01-04,Activation Issue,Pending_Customer,Chat,3,0,0
6157,2025-01-27,Provisioning Issue,Pending_Agent,Phone,4,1,0
6158,2025-01-23,Activation Issue,Pending_Customer,Phone,4,1,0
6159,2025-01-06,How To,Received,Chat,4,1,0
6160,2025-01-07,Download/Install,Pending_Customer,Chat,4,1,0
6161,2025-01-04,Download/Install,Received,Chat,4,1,0
6162,2025-01-12,Update,Callback,Chat,3,0,0
6163,2025-01-29,Activation Issue,Callback,Chat,1,0,1
6164,2025-01-17,Provisioning Issue,OK,Phone,5,1,0
6165,2025-01-26,Update,Pending_Customer,Phone,1,0,1
6166,2025-01-19,How To,Received,Chat,5,1,0
6167,2025-01-08,Activation Issue,OK,Chat,2,0,1
6168,2025-01-01,Download/Install,OK,Chat,1,0,1
6169,2025-01-14,Update,Received,Chat,3,0,0
6170,2025-01-02,Provisioning Issue,OK,Phone,2,0,1
6171,2025-01-30,Update,Pending_Customer,Phone,1,0,1
6172,2025-01-31,Download/Install,Callback,Chat,2,0,1
6173,2025-01-27,How To,OK,Phone,3,0,0
6174,2025-01-17,Provisioning Issue,Received,Chat,2,0,1
6175,2025-01-02,Download/Install,Pending_Agent,Phone,4,1,0
6176,2025-01-10,Provisioning Issue,Received,Phone,5,1,0
6177,2025-01-06,Download/Install,Received,Phone,3,0,0
6178,2025-01-05,Update,Pending_Agent,Chat,4,1,0
6179,2025-01-13,Update,Callback,Phone,1,0,1
6180,2025-01-23,Provisioning Issue,Pending_Agent,Phone,3,0,0
6181,2025-01-21,Provisioning Issue,Callback,Phone,5,1,0
6182,2025-01-28,Download/Install,Pending_Agent,Phone,4,1,0
6183,2025-01-29,How To,Pending_Agent,Phone,1,0,1
6184,2025-01-29,Activation Issue,Callback,Chat,4,1,0
6185,2025-01-04,Activation Issue,Pending_Agent,Phone,4,1,0
6186,2025-01-05,How To,Received,Chat,5,1,0
6187,2025-01-05,Update,Pending_Agent,Phone,4,1,0
6188,2025-01-07,Download/Install,OK,Phone,4,1,0
6189,2025-01-05,How To,Received,Phone,5,1,0
6190,2025-01-16,Download/Install,OK,Phone,2,0,1
6191,2025-01-04,How To,OK,Phone,4,1,0
6192,2025-01-19,Activation Issue,Pending_Agent,Chat,2,0,1
6193,2025-01-22,Update,Pending_Customer,Chat,1,0,1
6194,2025-01-25,Activation Issue,Pending_Agent,Phone,5,1,0
6195,2025-01-17,Update,Pending_Customer,Phone,4,1,0
